ꢭꢿꢡꢥꢶ,surrender
ꢎꢒ꣄ꢫ ꢩꢵꢮꢥꣁ,integration
ꢥꢶꢫꢪꣁ,regulation
ꢤꣁꢥꢶꢥꢾꢬ꣄ꢦꢶꢥꢶ,broad casting
ꢤꣁꢥꢶ ꢦ꣄ꢬꢱꢵꢬ꣄,broad casting
ꢬꢹꢦꢸ ꢥꢾꢬ꣄ꢦꢶꢥꢶ,telecasting
ꢬꢹꢦꢸ ꢦ꣄ꢬꢱꢵꢬ꣄,telecasting
ꢭꢸꢔ꣄ꢙꢵꢥꢶ,spy
ꢔꢸꢦ꣄ꢡꢗꢵꢬꢶ,spy
ꢔꢸꢦ꣄ꢡꣁ,spy
ꢔꢸꢞꢵꢗꢵꢬꢶ,spy
ꢒꢸꢣ꣄ꢮꣁ,mortgage
ꢗꢖ꣄ꢔꢪ꣄,union
ꢮꢵꢒ꣄,vote
ꢪꢡꢣꢵꢥ꣄,vote
ꢮꢵꢔ꣄ꢣꢵꢥ꣄,vote
ꢮꢵꢒ꣄ ꢨꢵꢡ꣄ꢫꣁ,franchise
ꢮꢶꢱ꣄ꢬꢵꢥ꣄ꢡꢶ,retiring
ꢮꢶꢬꢡꢶ,retiring
ꢒꢒ꣄ꢰꢶ,party
ꢱꢸꢭ꣄ꢒꢪ꣄,fare
ꢣꢬꣁ,fare
ꢪꣂꢭ꣄,fare
ꢒꢾꢜ꣄ꢜꣁ,bundle
ꢥꢶꢫꢪꣁ,con trol
ꢙꢭ ꢱꢿꢥꣁ,naval force
ꢬꢷꢠ꣄,debt
ꢬꢷꢠꢸꢩꢵꢬ꣄,liabilities
ꢱꢾꢮ꣄ꢒꢥ꣄,peon
ꢔꢮꢸꢛ꣄ꢙꢶ ꢔꢮꢸꢛ꣄ꢙꢸꢥꢵꢬ꣄,supervision
ꢥꢶꢬꢷꢰꢠꣁ,supervision
ꢭꢴꢾꢒꢒꣀꢡ꣄,accountant
ꢭꢴꢾꢒ꣄ꢒꣁ ꢲꢾꢞ꣄ꢠꢶ,enumeration
ꢔꢠꢥꣁ,enumeration
ꢔꢠꢶꢠꢶ,computer
ꢲꢷꢱꢸꢥꢿꢭ꣄,computer
ꢭꢴꢾꢒ꣄ꢒꢥꢶ,computer
ꢨꢥ꣄ꢤꢸ,"bandh, lock-out"
ꢂꢩꢶꢦ꣄ꢬꢵꢫ,"opinion, idea"
ꢇꢲꣁ,assumption
ꢇꢲꢥꣁ,assumption
ꢭꢴꢾꢒ꣄ꢒꢵꢮ꣄,calculator
ꢦꣁꢒ꣄ꢒꢶꢰꢪ꣄,treasury
ꢮꢶꢡ꣄ꢡꢒꣂꢰ꣄,treasury
ꢮꢶꢣ꣄ꢫꢵ ꢪꢥ꣄ꢡ꣄ꢬꢶ,education minister
ꢮꢶꢣ꣄ꢫꢵ ꢮꢶꢩꢵꢔ꣄,education department
ꢪꢶꢱ꣄ꢬꢠꣁ,adulteration
ꢪꢶꢱ꣄ꢡ ꢙꢵꢡ꣄,"cross-breed, hybrid"
ꢆꢣꢵꢱꢷꢥ꣄,negligence
ꢆꢦꢾꢒ꣄ꢰꣁ,negligence
ꢱꢩꣁ,association
ꢱꢪ꣄ꢱ꣄ꢢꢵꢥ꣄,association
ꢩꢶꢞ꣄ꢠꢶ,discount
ꢤꢵꢡꢸ,ore
ꢓꢙꢵꢥꣁ,treasury
ꢲꢥ꣄ꢥꢮꢸ ꢦꢡꢡ꣄ꢬ꣄,cheque
ꢬꢰꢠꢒꢬ꣄ꢥꢶ,insulation
ꢬꢰꢠ ꢩꢬ꣄ꢡꢶ,insurance
ꢪꢸꢱꢶꢥꢶ,termina tion
ꢦꣁꢭꢶꢱ꣄ꢥꢶꢬꢷꢒ꣄ꢱꢒꣁ,police inspector
ꢢꢵꢠꢵ ꢥꢶꢬꢶꢒ꣄ꢰꢒꣁ,police inspector
ꢬꢴꢒ꣄ꢒꣀꢡ꣄,watchman
ꢬꢴꢒ꣄ꢒꢸꢮꢵꢥ꣄,watchman
ꢢꢵꢠꢵꢮꢶꢩꢵꢒ꣄,police department
ꢢꢠꢫ꣄ꢡꢸ,policeman
ꢒꢶꢞ꣄ꢞꢖ꣄ꢒꢶ,godown
ꢥꢴꢥꢦꣁꢬ꣄ꢱꢾ,hamlet
ꢥꢴꢥ꣄ꢔꢵꢪ꣄,hamlet
ꢥꢴꢥ꣄ ꢦꣁꢜ꣄ꢒ꣄ꢫꢵꢜ꣄,hamlet
ꢔꢠ ꢡꢥ꣄ꢡ꣄ꢬꢸ,"republic, democracy"
ꢔꢠ ꢬꢵꢙ꣄ꢫꢸ,"republic, democracy"
ꢦ꣄ꢬꢙꢵ ꢦ꣄ꢬꢩꢸꢡ꣄ꢮꣁ,"republic, democracy"
ꢙꢥꢵꢡꢶꢦꢡꢶ,president of the country
ꢦ꣄ꢬꢙꢵ ꢨꢵꢡ꣄ꢫꢸ,citizenship
ꢥꢵꢔꢬꢶꢒꢡꣁ,citizenship
ꢒꢸꢜꢸꢪ꣄ꢨ ꢥꢶꢬꣂꢡ꣄,family planning
ꢒꢸꢜꢸꢪ꣄ꢨ ꢒ꣄ꢰꢿꢪ ꢮꢶꢩꢵꢔ꣄,family welfare department
ꢏꢡ꣄ꢡꢶ,lease
ꢔꢸꢪ꣄ꢱ꣄ꢡꣁ,clerk
ꢔꢸꢪ꣄ꢦꢸ,group
ꢂꢦꢬꢵꢤ꣄,accusation
ꢘꢸꢒ꣄ꢕꢭ꣄ꢥꢶ,accusation
ꢂꢦꢬꢵꢤ꣄,"default, fault"
ꢗꢶꢥ꣄ꢲꢸꢥ꣄,signs
ꢔꢸꢬ꣄ꢡꢸꢥ꣄,signs
ꢱꢶꢥ꣄ꢡꢸꢱꢖ꣄ꢓ꣄ꢫꣁ,index number
ꢱꢶꢥ꣄ꢲꢸ,"index, code"
ꢔꢸꢬ꣄ꢡꢸ,"index, code"
ꢆꢥ꣄ꢥ ꢦꣁꢞꢾꢫꣁ,minimum
ꢆꢥ꣄ꢥ ꢦꢒ꣄ꢯꢸ,minimum
ꢦꢒ꣄ꢯ ꢎꢒ꣄ꢫꢡꣁ,front
ꢪꢹꢔꣁ,crowd
ꢔꢸꢪ꣄ꢦꢸꢪꢶꢳ꣄ꢥꢶ,crowd
ꢪꢶꢳ꣄꣄ꢠꢶ,crowd
ꢪꢔꢶꢥꢶ,demand
ꢓꢿꢭꢸ ꢒ꣄ꢬꢶꢫꣁ,entertainment
ꢪꢥꣂꢬꢛ꣄ꢙꢥ꣄,entertainment
ꢲꢵꢡꢸ ꣄ꢪꢔꣁ,handloom
ꢩꢥ꣄ꢣꢶ,prisoner
ꢡꢸꢰ꣄ ꢦ꣄ꢬꢫꣂꢔ꣄,misappropriation
ꢬꢷꢠꢸꢨꢥ꣄ꢣꢶ,bonded labour
ꢤꣁꢙ꣄,flag
ꢤꣁꢙ ꢱ꣄ꢢꢪ꣄ꢨꢸ,flag post
ꢭꢒ꣄ꢰ꣄ꢫꢸ,policy
ꢤ꣄ꢫꢿꢫꢸ,policy
ꢮꢶꢩꢵꢔ꣄,division
ꢣꢸꢬꢸꢔ꣄,fort
ꢥꢶꢫꢪꣁ,policy
ꢱꢶꢣ꣄ꢣꢵꢥ꣄ꢡꢸ,policy
ꢒꣂꢠ꣄,angle
ꢒꣁꢥꣁ,angle
ꢣ꣄ꢬꢸꢰ꣄ꢜꢶꢒꣂꢠ꣄,angle
ꢦꣁꢪꢜ꣄,file
ꢪꢒꢶꢥꢶ,"demand, requisition"
ꢒꣁꢬꢶ,"demand, requisition"
ꢮꢬ꣄ꢔꢸ,group
ꢔꣂꢰ꣄ꢜꢶ,group
ꢗꢒ꣄ꢬꢮꢬ꣄ꢡ꣄ꢡꢶ,emperor
ꢩꣀ-ꢩꢾꢫ꣄ꢥꢥꢸꢦꢥ꣄,brotherhood
ꢱꢖ꣄ꢔꢪ꣄,association
ꢱꢖ꣄ꢕꣁ,association
ꢱꢜ꣄ꢜꢱꢩꣁ,legisla tive assembly
ꢮꢶꢤꢵꢥ꣄ ꢱꣃꢤꣁ,legisla tive assembly
ꢮꢶꢤꢵꢥꢸ ꢱꣃꢤꣁ,legisla tive assembly
ꢮꢶꢤꢵꢥ꣄ ꢱꢩꣁ,legisla tive assembly
ꢱꢵꢱꢥꢪꢬ꣄ꢗꢶꢥꢶ,amendment
ꢱꢵꢱꢥ ꢡꢶꢣ꣄ꢡꢸꢮꢳꢶꢶ,amendment
ꢱꢵꢱꢥ ꢱꢹꢤꢵꢬ꣄,amendment
ꢱꢵꢱꢥꣁ,"act, law"
ꢮꢶꢤꢵꢥ꣄,"act, law"
ꢱꢜ꣄ꢜꢱ꣄ꢩꣁ,le gislative assembly
ꢱꢡ꣄ꢫꢵꢔ꣄ꢬꢲꣁ,"satyagraha, protest"
ꢱꢾꢡ꣄ꢡꢬ꣄,choultry
ꢱꢡꢶ,conspiracy
ꢱꢩꢵꢥꢵꢫꢒꣁ,assembly speaker
ꢱꣁꢪ꣄ꢦꢸꢳꢵ ꢗꢾꢜ꣄ꢥꢶ,pay raise
ꢱꣁꢪ꣄ꢨꢸꢳꣁ,salary
ꢦꢔꢵꢬ꣄,salary
ꢱꢪꢵꢥꢸꢦꢥ꣄,equality
ꢱꢵꢪꢵꢣꢵꢥ꣄,peace
ꢱꢪꢸꢣꢵꢫ꣄,society
ꢱꢪꢹꢲꢸ,society
ꢱꢬ꣄ꢮꢵꢤꢶꢒꢵꢬ꣄,dictatorship
ꢱꢬ꣄ꢮꢵꢤꢶꢒꢵꢬꢶ,dictator
ꢬꢪꢵꢬꢪꢶ,average
ꢱꢾꢭ꣄ꢒꢾ,concession
ꢱꢲꢵꢮꢸ,concession
ꢱꢵꢤꢥꣁ,achievement
ꢆꢦꢭꢨ꣄ꢤꢶ,achievement
ꢭꢨꢶꢛ꣄ꢗꢶꢥꢶ,achievement
ꢱꢪ꣄ꢱ꣄ꢫꣁ,problem
ꢦ꣄ꢬꢱ꣄ꢥꣁ,problem
ꢆꢥ꣄ꢥꢮꢿꢱ꣄,"economy, thrift"
ꢱꣁꢜ꣄ꢜꢸ,"economy, thrift"
ꢮꢶꢒꢵꢬ꣄,decay
ꢥꢱꢶꢥꢪ꣄,decay
ꢱꢶꢡꢶꢭ꣄,decay
ꢱꢸꢨꢬ꣄ꢗꢶ,recommendation
ꢱꢶꢪ꣄ꢲꢵꢱꢥꣁ,throne
ꢱꢶꢪ꣄ꢲꢹ ꢃꢱꢥꣁ,throne
ꢂꢭ꣄ꢦ ꢱꢖ꣄ꢓꢫꣁ,minority
ꢥꢴꢥ꣄ꢥ ꢣꢵꢮꣁ,petty case
ꢒꢵꢬꢵꢔ꣄ꢬꢆ,"jail, prison"
ꢙꢾꢫꢶꢭ꣄,"jail, prison"
ꢪꢸꢣ꣄ꢬꣁ,symbol
ꢗꢶꢥ꣄ꢲꢸ,symbol
ꢮꢵꢒ꣄ꢒꢸꢗꢷꢜ꣄,ballot
ꢱꢸꢒꢬ꣄ꢠꢶ,reformation
ꢱꢸꢤꢵꢬ꣄,reformation
ꢱꢪꢬꢹꢦ ꢮꢱ꣄ꢡꢬ꣄,uniform
ꢱꢸꢭ꣄ꢒꢪ꣄,excise duty
ꢱꢸꢭ꣄ꢒꣁ,excise duty
ꢱꢸꢡꢥ꣄ꢣꢬꢸ,freedom
ꢣꢸꢰ꣄ꢦ꣄ꢬꢫꣁꢒ꣄,exploitation
ꢱꢖ꣄ꢒ꣄ꢯꢾꢦꢸ,abridgement
ꢩꢷꢡꢸꢬ꣄ ꢣꢾꢮ꣄ꢱꢶꢥꢶ,wall-poster
ꢗꢸꢜ꣄ꢜꢸꢬ꣄ ꢒꢳꢞ꣄ꢠꢶ,circular
ꢦꢬꢶꢦꢡ꣄ꢡꢬ꣄,circular
ꢪꢬꢵꢪꢡ꣄ꢡꢸ,repair
ꢱꢸꢤꢬꢠꣁ,repair
ꢗꢪ꣄ꢱ꣄ꢒꢬꢠꣁ,repair
ꢱꢹꢗꢥ ꢮꢶꢩꢵꢔ꣄,information department
ꢱꢪꢵꢗ꣄ꢗꢵꢬꢸ ꢮꢶꢩꢵꢔ꣄,information department
ꢱꢗꢶꢮꢵꢭꢫꣁ,secretariate
ꢒꢵꢬ꣄ꢫꢣꢬ꣄ꢱꢶ,secretary
ꢨ꣄ꢬꢩꢵꢮ꣄,influence
ꢮꢿꢱꢸꢥ꣄,items of expenditure
ꢮꢿꢱ,expenditure
ꢣꢾꢜ꣄ꢜꢸ,intensity
ꢒ꣄ꢯꢡꢶ,damage
ꢱꢿꢡꢵꢬꢪ꣄,spoilage
ꢆꢬꢵꢮ,savings
ꢱꢿꢥꢵꢤꢶꢦꢡꢶ,army chief
ꢱꢫ꣄ꢒꢥꣁ,signal
ꢱꢪꢶꢙ꣄ꢛꢸ,signal
ꢱꣁꢡ꣄ꢡꢸ,assets
ꢮꢶꢮꢵꢡ꣄,dispute
ꢡꢾꢔꢸꢬꢵꢭ꣄,dispute
ꢫꣂꢔ꣄ꢫꢡꣁ,"qualification, eligibility"
ꢭꢵꢔꢶꢡꣁ,"qualification, eligibility"
ꢜꢖ꣄ꢒꢠꢒꢬ꣄ꢡꣁ,typist
ꢪꢵꢬ꣄ꢔꢸ,route
ꢃꢞ꣄ꢞꢪꢸꢥ꣄,obstacles
ꢂꢞ꣄ꢞꢶꢥ꣄,obstacles
ꢨꢵꢤꢵꢥ꣄,obstacles
ꢣꢠ꣄ꢞꢠꣁ,"fine, penalty"
ꢣꢠ꣄ꢞꢠꣁ,punishment
ꢱꢾꢬ꣄ꢒꢬꢥꢶ,audit
ꢭꢾꢓ꣄ꢒꣁ,audit
ꢭꢴꢾꢒ꣄ꢒꢵ ꢥꢶꢬꢷꢒ꣄ꢰꢠꣁ,audit
ꢭꢴꢾꢒ꣄ꢒꢵ ꢱꣂꢤꢥꣁ,audit
ꢡꢾꢬꢒꢸ ꢲꢥ꣄ꢥꢮ꣄,brokerage
ꢦꢒꢰꢮꢵꢥꢸꢥ꣄,parties
ꢱ꣄ꢬꢿꢠꢶ,"grade, standard"
ꢆꢥ꣄ꢥꢡꢶ,"grade, standard"
ꢮꢶꢬ꣄ꢡꢵ ꢩꢸꢛꢶ,wasteland
ꢥꢶꢱ꣄ꢡ ꢩꢸꢄ~,wasteland
ꢣꢳꢦꢳꣁ,land army
ꢣꢳ ꢱꢾꢥꣁ,land army
ꢦꢣ ꢱꢿꢥꣁ,land army
ꢬꢵꢙꢤꢵꢥꢶ,capital city
ꢂꢔ꣄ꢬꢵꢱꢥꢸꢦꢥ꣄,leadership
ꢂꢔ꣄ꢬꢵꢱꢥꣁ,leadership
ꢂꢔ꣄ꢬꢵꢱꢥꢵꢤꢶꢦꢡꢶ,"leader, president"
ꢬꢶꢨꢾꢜ꣄,"discount, rebate"
ꢣꣁꢦ꣄ꢨꢶꢣꢾꢥꢶ,"discount, rebate"
ꢆꢥ꣄ꢥ ꢒꢾꢬ꣄ꢥꢶ,"discount, rebate"
ꢆꢦꢒꢬꢠꣁ,equipment
ꢱ꣄ꢮꢫ ꢂꢟꢶꢒꢵꢬ꣄,autonomy
ꢱ꣄ꢮꢗꢭ꣄ꢥꢶ,automation
ꢏꢠ꣄ꢜꢶꢫꢵꢳ꣄,individual
ꢏꢠ꣄ꢜꢮ꣄ꢫꢒ꣄ꢡꢶ,individual
ꢪꢵꢬ꣄,attack
ꢪꢵꢡ꣄ꢬꢸ ꢩꢵꢰꣁ,mother tongue
ꢫꣂꢙꢥꢵ ꢃꢫꣂꢔ꣄,planning commission
ꢫꣂꢙꢥꣁ,plan
ꢡꢶꢠ꣄ꢗꢶꢥꢶ,imposition
ꢂꢤꢶꢬꣂꢦꢠꣁ,imposition
ꢣꢶꢮꢵꢭ꣄,insolvent
ꢤꢶꢮꢵꢥ꣄,diwan
ꢆꢔ꣄ꢬꢮꢵꢡꢶ,extremist
ꢡꢶꢬ꣄ꢪꢵꢥ꣄,resolution
ꢥꢶꢬ꣄ꢠꢫꣁ,resolution
ꢡꢷꢬ꣄ꢮꣁ,duty
ꢆꢦꢬꢵꢰ꣄ꢜ꣄ꢬꢦꢡꢶ,vice-president
ꢆꢦꢮꢶꢢꢶ,by-law
ꢥꢶꢬ꣄ꢪꢭꢶꢒꢬꢠꣁ,sanitation
ꢱꢸꢣ꣄ꢤꢶ ꢦꢵꢭꢥꣁ,sanitation
ꢡꢵꢬꢸ ꢬꢾꢪ꣄,harbour
ꢥꢵꢮꢸꢬꢾꢪ꣄,harbour
ꢥꢮ꣄ꢒꢵ ꢬꢿꢪ꣄,harbour
ꢣꢸꢡꢥꢶꢮꢵꢱ꣄,embassy
ꢣꢹꢡꣁ,messenger
ꢦꢬꢶꢱꢸꢣ꣄ꢤꢶ,cleanliness
ꢥꢶꢳ꣄꣄ꢗꢶꢥꢶ,stagnation
ꢣꢾꢱꢩꢒ꣄ꢡꣁ,patriot
ꢣꢿꢱꢩꢒ꣄ꢡꢶ,patriotism
ꢬꢵꢰ꣄ꢜ꣄ꢬꢸ,nation
ꢣꢾꢱꢸ,nation
ꢬꢵꢰ꣄ꢜ꣄ꢬꢚꢠ꣄ꢞꢵꢮ꣄,National Flag
ꢬꢵꢰ꣄ꢜ꣄ꢬꢔꢵꢥꢪ꣄,National Anthem
ꢣꢾꢱꢸꢔꢷꢡ꣄,National Anthem
ꢬꢵꢰ꣄ꢜ꣄ꢬꢩꢵꢰꣁ,National Language
ꢗꢸꢥꢵꢮ꣄,election
ꢥꢶꢬ꣄ꢮꢵꢗꢥ꣄,election
ꢦꢙꢾꢥ꣄ꢡꣁ,need
ꢥꢶꢬ꣄ꢮꢵꢗꢥꢸ ꢩꢵꢔ꣄,constituency
ꢱꢖ꣄ꢒꢭꢥꢒꣁ,compiler
ꢮ꣄ꢫꢵꢱꢶꢒꢬ꣄ꢡꣁ,compiler
ꢱꢖ꣄ꢒꢭꢥꣁ,compilation
ꢮ꣄ꢫꢵꢱ꣄,compilation
ꢬꣁꢒ꣄ꢒꢪ꣄,amount
ꢤꢥꢬꢵꢯꢶ,amount
ꢱꢾꢮ꣄ꢒꢥ꣄,volunteer
ꢣꢹꢬ ꣄ꢭꢶꢓ꣄ꢥꢶ,telegram
ꢒꢵꢬ꣄ꢫꣁ,labour
ꢒꢵꢪ꣄,labour
ꢒꢵꢬ꣄ꢫꢮꢵꢥ꣄,labourer
ꢒꢵꢪ꣄ꢒꢾꢬ꣄ꢡꣁ,labourer
ꢒꢵꢬ꣄ꢫꢱ꣄ꢢꣁ,labourer
ꢒꢵꢪꢸ ꢦꣁꢜ꣄ꢜꢾꢜ꣄,industrial estate
ꢒꢵꢬ꣄ꢫꢕꢥꣁ,industrial estate
ꢆꢣ꣄ꢣꢾꢱ꣄,approximation
ꢱꢵꢪꢷꢦ꣄ꢫꢡꣁ,approximation
ꢆꢥ꣄ꢥ ꢆꢦꢶꢬ꣄,approximation
ꢱꢶꢖ꣄ꢔꣀꢡ꣄,comrade
ꢱꢾꢖ꣄ꢔꢡꢶ,comrade
ꢱꢲꢮꢵꢱꢶ,comrade
ꢱꢾꢖ꣄ꢔꢮꢶ,comrade
ꢥꢔꢬꢱꢩꣁ,municipality
ꢔ꣄ꢬꢵꢪ ꢱꢖ꣄ꢕꣁ,municipality
ꢥꢔꢬ ꢦꢵꢭꢶꢒꣁ,municipality
ꢗꢵꢭ꣄ꢗꢭꢥ꣄,movement
ꢒ꣄ꢬꢶꢫꢵꢒ꣄ꢬꢪꣁ,action
ꢪꢤ꣄ꢫ ꢱꢬ꣄ꢒꢵꢬ꣄,Central Government
ꢆꢭꢵꢱꢸꢮꢵꢜ꣄,pavement
ꢗꢭꢥ꣄ꢮꢵꢜ꣄,pavement
ꢥꢾꢰ꣄ꢜꢶ ꢥꢶꢮꢵꢬꢠꣁ,compensation
ꢥꢵꢔ꣄ꢬꢷꢔ꣄,civilization
ꢱꢪ꣄ꢱ꣄ꢒ꣄ꢬꢸꢡꢶ,civilization
ꢣꢶꢥ꣄ꢥꢸ ꢱꣁꢪ꣄ꢨꢸꢳꣁ,daily wage
ꢔ꣄ꢬꢵꢪ꣄ꢫꢙꢵꢡ꣄,local race
ꢱ꣄ꢢꢭꢷꢫꢙꢵꢡ꣄,local race
ꢬꢵꢰ꣄ꢜ꣄ꢬ ꢚꢠ꣄ꢞꢮ꣄,National Flag
ꢣꢾꢱꢸ ꢚꢠ꣄ꢞꢵꢮ꣄,National Flag
ꢬꢵꢰ꣄ꢜ꣄ꢬꢔꢷꢜ꣄,National Anthem
ꢣꢾꢱꢸꢔꢷꢜ꣄,National Anthem
ꢬꢵꢰ꣄ꢜ꣄ꢬ ꢩꢒ꣄ꢡꢶ,patriotism
ꢣꢾꢱꢸꢩꢒ꣄ꢡꢶ,patriotism
ꢥꢵꢔꢬꢷꢒꢡꣁ,citizenship / nationality
ꢣꢾꢱꢶꢫꢡꣁ,citizenship / nationality
ꢭꣂꢒ꣄ ꢱꢩꣁ,parliament
ꢬꢵꢰ꣄ꢜ꣄ꢬꢸ,country
ꢣꢾꢱ꣄,country
ꢒꢵꢬ꣄ꢫ ꢗꢵꢭꢥꣁ,event
ꢮꣀꢩꢮ꣄,event
ꢒꢵꢬ꣄ꢫꢒ꣄ꢬꢪꣁ,"agenda, programme"
ꢲꢥ꣄ꢥꢮꢸ,fund
ꢥꢶꢕꢶ,fund
ꢥꢶꢡꢶ ꢮꢶꢩꢵꢔ,finance department
ꢥꢶꢦꢥ꣄ꢣꢥꣁ,condition
ꢥꢶꢬ꣄ꢮꢵꢲ꣄,administration
ꢒ꣄ꢬꢪꣁ,series/sequence
ꢥꢶꢬꢸꢦꢠꣁ,proof
ꢦ꣄ꢬꢪꢵꢠ꣄,proof
ꢬꢹꢙꢸ,proof
ꢱ꣄ꢬꢿꢠꢶ,range
ꢢꢵꢪꢸ ꢒꢬꣁ,land tax
ꢱ꣄ꢢꢵꢦꢥꣁ,institute
ꢫꣂꢒ꣄ꢫꢡꣁ,merit
ꢥꢷꢡꢶꢦꢡꢶ,judge
ꢥꢶꢫꢵꢫꢵꢤꢶꢦꢡꢶ,judge
ꢥꢷꢡꢶꢱ꣄ꢢꢭ꣄,court
ꢆꢦꢫꣂꢔꢸ ꢮꢱ꣄ꢡꢸꢥ꣄,consumer`s goods
ꢥꢸꢔꢥ꣄ ꢮꢱ꣄ꢡꢸꢥ꣄,consumer`s goods
ꢆꢦꢫꣂꢔ,consumption
ꢥꢸꢔꢶꢥꢶ,consumption
ꢡꢸꢬ꣄ꢥꢶ,entry
ꢦ꣄ꢬꢾꢮ꣄ꢯ꣄,entry
ꢄꢬ꣄ꢒꢜ꣄,crisis
ꢱꢖ꣄ꢔꢜ꣄,crisis
ꢮꢔꣁ ꢦꢬꢶ ꢱꣂꢣꢥꣁ,analysis
ꢱꢲꢫꣁꢔ꣄,contribution
ꢮꢜꣁ,share
ꢣꢸꢔꢵꢳꢸ ꢲꢥ꣄ꢥꢮ꣄,dearness allowance
ꢣꢸꢔꢵꢳꢸ ꢩꢬ꣄ꢡꣁ,dearness allowance
ꢣꢸꢔꢵꢳ꣄꣄,famine
ꢱꢿꢥꣁ,army
ꢦꢳꣁ,army
ꢨꢶꢭ꣄,bill
ꢬꢱꢷꢡꢸ,bill
ꢙꢵꢦꢶꢡꣁ,list
ꢙꢦ꣄ꢡꣁ,list
ꢱꢪ꣄ꢩꢮꢥꣁ,allowance
ꢲꢥꢶ,"attack, aggression"
ꢚꢾꢞꢵ ꢂꢫ꣄ꢣꢸ,arms
ꢱꢿꢥꢵ ꢣꢳꢮꢵꢞꢸꢥ꣄,arms
ꢱꢿꢥꢵꢦꢡꢶ,army chief
ꢣꢭꢒꢬ꣄ꢡꣁ,army chief
ꢣꢿꢥꢵ ꢣꢳ꣄,regiment
ꢦꢣꢵꢬ꣄ꢢꢸꢥ꣄,commodity
ꢩꣁꢠ꣄ꢠꢪꢸꢥ꣄,commodity
ꢒꢭꢵꢗꢵꢬ꣄,culture
ꢱꢪ꣄ꢱ꣄ꢒ꣄ꢬꢸꢡꢶ,culture
ꢆꢣ꣄ꢫꣂꢔ꣄,profession
ꢒꢵꢪ꣄ ꢲꢾꢞ꣄ꢠꢶ,dismissal
ꢒꢪ ꣄ꢪꢬ꣄ꢗꢶꢥꢶ,transfer
ꢒꢵꢪꢸ ꢙꢿꢰ꣄ꢜꢦꢥ꣄,seniority
ꢒꢵꢬ꣄ꢫꢵꢮꢵꢥ꣄,employees
ꢦꢣꢮꢶ,"position, job"
ꢦꢣꢮꢶ ꢲꢸꢡ꣄ꢬꢵꢮ꣄,demotion
ꢦꢣꢮꢶ ꢲꢶꢖ꣄ꢔꢵꢮ꣄,promotion
ꢦꢣꢮꢶꢓꢳ꣄ꢳꢶꢥꢶ,sworn in
ꢦꢣꢮꢶ ꢒꢵꢭ,tenure
ꢚꢜ꣄ꢢꢶ,editor
ꢏꢣ꣄ꢣꢶ,editor
ꢥꢶꢪ꣄ꢦꢶꢥꢶ,edition
ꢱꢪ꣄ꢱ꣄ꢒꢬꢠꣁ,edition
ꢥꢶꢪ꣄ꢦꢶꢥꢶ ꢨꢵꢤ꣄ꢫꢡꣁ,copy right
ꢩꢬ꣄ꢡꢶ,substitute
ꢨꣁꢣꢸꢭ꣄,substitute
ꢦꢛ꣄ꢗꢶꢒꣁ,registration
ꢥꢶꢬ꣄ꢣꢿꢱꣁ,registration
ꢦꢛ꣄ꢗꢶꢒꣁ ꢦꢡ꣄ꢡꢬ꣄,register
ꢱꢾꢡ꣄ꢡꢬ꣄,travellers bungalow
ꢩꣁꢔꢸꢥꢵꢬ꣄,beneficiary
ꢱꢶꢒ꣄ꢰꢵ ꢪꢵꢣ꣄ꢫꣁ,medium of education
ꢦꢬꢶꢦꢵꢭꢥꣁ,maintenance
ꢦꢬꢶꢱꢷꢭꢥꣁ,consideration
ꢱꢸꢦꢬ꣄ꢗꢶ,recommendation
ꢦꢬꢶꢮꢬ꣄ꢡꢥꣁ,exchange
ꢥꢶꢤꢶ ꢆꢥ꣄ꢥꣁ,"shortage, deficit"
ꢧꢸꢬꣁ ꢧꢸꢬ꣄ꢥꢵꢱ꣄ꢡꢾ,"shortage, deficit"
ꢦꢬ꣄ꢬꢸ,debit
ꢙꢥꢶ,debit
ꢂꢦꢲꢬꢠꣁ,seize
ꢦꢥꢶ ꢱꢶꢛ꣄ꢗꢵꢮ꣄,irrigation
ꢬꢒ꣄ꢰꢥꣁ,defence
ꢭꣂꢒ꣄ꢱꢩꣁ,parliament
ꢣꢹꢡ꣄ ꢆꢡ꣄ꢦꢵꢣꢥꢱꢵꢭꣁ,dairy
ꢗꢸꢥꢵꢮꢸ ꢦ꣄ꢬꢗꢵꢬ꣄,election campaign
ꢙꢪꢷꢥ,surety
ꢩꢬ꣄ꢡꢶ,bail
ꢦ꣄ꢬꢤꢵꢥ꣄ ꢪꢥ꣄ꢡꢶꢬꢶ,prime minister
ꢨꣁꢣꢸꢭ꣄ ꢮꢵꢡꢶ,representative
ꢦ꣄ꢬꢡꢿꢱꢸ,territory
ꢦ꣄ꢬꢩꢸ,lord
ꢦ꣄ꢬꢙꣁ,citizen
ꢮꢶꢩꢵꢔ,cell
ꢂꢥꢸꢨꢥ꣄ꢤꢸ,appendix
ꢦꢱ꣄ꢒꢜ꣄ꢮꢬ꣄ꢔꢸ ꢱꢪꢹꢲꢸ,backward class people
ꢦꢱ꣄ꢒꢜ꣄ ꢦꣁꢞꢾ ꢱꢪꢹꢲꢸ,backward class people
ꢙꢥ꣄ꢪꢵꢥ꣄ꢣꢬꢪꢸ,birth rate
ꢦꢱ꣄ꢒꢞꢸꢱꢪꢹꢲꢸ,back ward
