sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢲꢥ꣄ꢣꢵꢬ꣄ꢒꢥ ꢶꢬꢴꢵ,हन्दार्कनि र्हा,ஹந்தா3ர்கனி ரா:,handaarkana irhaa,handArkana irhA,handārkana irhā,ɦən̪d̪ɑːɾkən̪ə ɪɾɦɑː,be dark,இருள்,,,,Simple-Verbs,words
ꢬꢵꢒ꣄ ꢂꢮꢳ꣄ꢳꢾ,राक अवळ्ळे,ராக்அவள்ளே,raak aval'l'e',rAk avaLLE,rāk aval̤l̤ĕ,ɾɑːk əʋəɭɭe,get angry,இரை,,,,Simple-Verbs,words
ꢬꢵꢒ꣄ ꢂꢠ꣄ꢭꢿ,राक अण्ले,ராக் அண்லே,raak anle,rAk aNle,rāk aṇle,ɾɑːk əɳleː,get angry,இரை,,,,Simple-Verbs,words
ꢲꢾꢪ꣄ꢦꢶ,ह॑म्पि,ஹெம்பி,he'mpi,hEmpi,hĕmpi,ɦempɪ,breath hard,இரை,,,,Simple-Verbs,words
ꢬꢴꢵ,र्हा,ரா:,rhaa,rhA,rhā,ɾɦɑː,to be,இலங்கு,,,,Simple-Verbs,words
ꢙꢮꢳ꣄ꢳꢾ,जवळ्ळे,ஜவள்ளே,javal'l'e',javaLLE,javal̤l̤ĕ,d͡ʒəʋəɭɭe,lose,இழ,,,,Simple-Verbs,words
ꢲꢸꢡ꣄ꢡꢶꢬ꣄,हुत्तिर,ஹுத்திர்,huttir,huttir,huttir,ɦut̪t̪ɪɾ,get down,இழி,,,,Simple-Verbs,words
ꢆꢜ꣄ꢗꢶ,उट्चि,உட்சி,ut'chi,uTci,uṭci,uʈt͡ʃɪ,pull,இழு,,,,Simple-Verbs,words
ꢓꢶꢛ꣄ꢗꢶ,खिञ्चि,கி2ஞ்சி,khinchi,khiJci,khiñci,kʰɪɲt͡ʃɪ,pull,இழு,,,,Simple-Verbs,words
ꢤꢶꢭ꣄ꢭ ꢬꢴꢵ,धिल्ल र्हा,தி4ல்லரா:,dhilla rhaa,dhilla rhA,dhilla rhā,d̪ʰɪllə ɾɦɑː,be loose,இழுகு,,,,Simple-Verbs,words
ꢒꣁꢪ꣄ꢨꢸꢭꢵꢩꢵꢮ꣄ ꢱꢾꢬ ꢬꢴꢵ,का॑म्बुलाभाव स॑र र्हा,கொம்பு3ளாபா4வ் ஸெர ரா:,ko'mbulaabhaav se'ra rhaa,kOmbulAbhAv sEra rhA,kŏmbulābhāv sĕra rhā,kombulɑːbʰɑːʋ s̪eɾə ɾɦɑː,have tender feeling,இழை,,,,Simple-Verbs,words
ꢡꢵꢡ꣄ꢒꢿꢬ꣄,तात्केर,தாத்கேர்,taatker,tAtker,tātker,t̪ɑːt̪keːɾ,to spin,இழை,,,,Simple-Verbs,words
ꢦꢳ꣄꣄ꢜꣁꢒꢿꢬ꣄,पळ्टा॑केर,பள்டொகேர்,pal't'o'ker,paLTOker,pal̤ṭŏker,pəɭʈokeːɾ,melt,இளக்கு,,,,Simple-Verbs,words
ꢦꢳ꣄ꢜꣁꢲꣂ,पळ्टा॑हो,பள்டொஹோ,pal't'o'ho,paLTOho,pal̤ṭŏho,pəɭʈoɦoː,melt,இளகு,,,,Simple-Verbs,words
ꢣꢵꢡ꣄ꢣꢾꢒ꣄ꢒꢵꢜ꣄,दात्द॑क्काट,தா3த்தெ3க்காட்,daatde'kkaat',dAtdEkkAT,dātdĕkkāṭ,d̪ɑːt̪d̪ekkɑːʈ,grin,இளி,,,,Simple-Verbs,words
ꢏꢜ꣄ꢗꢶ,आ॑ट्चि,ஒட்சி,o't'chi,OTci,ŏṭci,oʈt͡ʃɪ,filter,இறு,,,,Simple-Verbs,words
ꢄꢬ꣄ꢒ꣄ꢒꢶ,इर्क्कि,இர்க்கி,irkki,irkki,irkki,ɪɾkkɪ,tighten,இறுக்கு,,,,Simple-Verbs,words
ꢕꢾꢞꢶ ꢦꣂꢜ꣄,घ॑डिपोट्,கெ4டி3போட்,ghe'd'i pot',ghEDi poT,ghĕḍi poṭ,gʰeɖɪ poːʈ,become hard,இறுகு,,,,Simple-Verbs,words
ꢒꢾꢬꢸꢮ꣄ ꢦꣂꢜ꣄,क॑रुव्पोट्,கெ3ருவ்போட்,ke'ruv pot',kEruv poT,kĕruv poṭ,keɾuʋ poːʈ,be proud of,இறுமா,,,,Simple-Verbs,words
ꢪꣂꢬ꣄,मोर्,மோர்,mor,mor,mor,moːɾ,die,இற,,,,Simple-Verbs,words
ꢲꢹꢡ꣄ꢡꢸꢬꢵꢜ꣄,हुत्तुराट्,ஹுத்துராட்,hootturaat',hUtturAT,hūtturāṭ,ɦuːt̪t̪uɾɑːʈ,get down,இறக்கு,,,,Simple-Verbs,words
ꢲꢹꢡ꣄ꢡꢶꢬ꣄,हुत्तिर्,ஹுத்திர்,hoottir,hUttir,hūttir,ɦuːt̪t̪ɪɾ,decend,இறங்கு,,,,Simple-Verbs,words
ꢦꢾꢬ꣄ꢦ꣄ꢦꢶ,प॑र्प्पि,பெர்ப்பி,pe'rppi,pErppi,pĕrppi,peɾppɪ,spread,இறை,,,,Simple-Verbs,words
ꢱꢾꢥ꣄ꢡꢶ,स॑न्ति,செந்தி3,se'nti,sEnti,sĕnti,s̪en̪t̪ɪ,draw water,இறை,,,,Simple-Verbs,words
ꢒꢾꢛ꣄ꢙꢶ,क॑ञ्जि,கெஞ்ஜி,ke'nji,kEJji,kĕñji,keɲd͡ʒɪ,beg,இறஞ்சு,,,,Simple-Verbs,words
ꢔꢸꢳ꣄ꢳꢾ ꢬꢴꢵ,गुळ्ळ॑ र्हा,கு3ள்ளெ ரா:,gul'l'e' rhaa,guLLE rhA,gul̤l̤ĕ rhā,guɭɭe ɾɦɑː,be sweet,இனி,,,,Simple-Verbs,words
ꢙꣁꢞꢸꢛ꣄ꢗꢶ,जा॑डुञ्चि,ஜொடு3ஞ்சி,jo'd'unchi,jODuJci,jŏḍuñci,d͡ʒoɖuɲt͡ʃɪ,get,ஈட்டு,,,,Simple-Verbs,words
ꢙꢿꢥ꣄,जेन्,ஜேன்,jen,jen,jen,d͡ʒeːn̪,give birth,ஈன்,,,,Simple-Verbs,words
ꢱꢹꢓꢪ꣄ꢦꣁꢥ꣄ꢣꢶ,सुखम्पा॑न्दि,ஸூக2ம்பொந்தி3,sookhampo'ndi,sUkhampOndi,sūkhampŏndi,s̪uːkʰəmpon̪d̪ɪ,enjoy,உக,,,,Simple-Verbs,words
ꢬꣂꢜ꣄,रोट,ரோட்,rot',roT,roṭ,ɾoːʈ,shed,உகு,,,,Simple-Verbs,words
ꢣꣁꢳꢵꢪ꣄ ꢦꢥꢶ ꢱꣂꢜ꣄,दा॑ळाम्पनि सोट,தொ3ளாம் பனி ஸோட்,do'l'aam pani sot',dOLAm pani soT,dŏl̤ām pani soṭ,d̪oɭɑːm pən̪ɪ s̪oːʈ,shed,உகு,,,,Simple-Verbs,words
ꢆꢗ꣄ꢗꢵꢬꢠꣁ ꢒꢿꢬ꣄,उच्चारणा॑केर,உச்சாரணொகேர்,uchchaarano' ker,uccAraNO ker,uccāraṇŏ ker,ut͡ʃt͡ʃɑːɾəɳo keːɾ,pronounce,உச்சரி,,,,Simple-Verbs,words
ꢲꢸꢞꢵꢜ꣄,हुडाट,ஹுடா3ட்,hud'aat',huDAT,huḍāṭ,ɦuɖɑːʈ,wake up,உசுப்பு,,,,Simple-Verbs,words
ꢄꢮꢬ꣄ ꢦꢸꢱꢶꢭꢾ,इवर्पुसिले,இவர்புஸிலே,ivar pusile',ivar pusilE,ivar pusilĕ,ɪʋəɾ pus̪ɪle,enquire,உசாவு,,,,Simple-Verbs,words
ꢕꢭ꣄ꢭꢾ,घल्ल॑,க4ல்லே,ghalle',ghallE,ghallĕ,gʰəlle,dress up,உடு/ உடுத்து,,,,Simple-Verbs,words
ꢧꢶꢭ꣄ꢭꢾ,फिर्ल॑,பி2ர்லே,phille',phillE,phillĕ,pʰɪlle,dress up,உடு/ உடுத்து,,,,Simple-Verbs,words
ꢧꢸꢜ꣄ꢜꢶ ꢙꢵ,फुट्टि जा,பு2ட்டி ஜா,phut't'i jaa,phuTTi jA,phuṭṭi jā,pʰuʈʈɪ d͡ʒɑː,be broken,உடை,,,,Simple-Verbs,words
ꢧꣂꢜ꣄,फोट्,போ2ட்,phot',phoT,phoṭ,pʰoːʈ,break,உடை,,,,Simple-Verbs,words
ꢓꢵ,खा,கா2,khaa,khA,khā,kʰɑː,eat,உண்,,,,Simple-Verbs,words
ꢆꢬꢸꢮ꣄ ꢒꢿꢬ꣄,उरुव्केर्,உருவ்கேர்,uruv ker,uruv ker,uruv ker,uɾuʋ keːɾ,make,உண்டாக்கு,,,,Simple-Verbs,words
ꢆꢡ꣄ꢦꢡ꣄ꢡꢶ ꢒꢿꢬ꣄,उत्पत्तिकेर,உத்பத்திகேர்,utpatti ker,utpatti ker,utpatti ker,ut̪pət̪t̪ɪ keːɾ,make,உண்டாக்கு,,,,Simple-Verbs,words
ꢱꢹꢒ꣄ꢒꢵꢜ꣄,सुक्काट्,ஸுக்காட்,sookkaat',sUkkAT,sūkkāṭ,s̪uːkkɑːʈ,dry,உலர்,,,,Simple-Verbs,words
ꢱꢹꢒ꣄ꢒꢶ ꢙꢵ,सुक्कि जा,ஸுக்கிஜா,sookki jaa,sUkki jA,sūkki jā,s̪uːkkɪ d͡ʒɑː,dry,உலர்,,,,Simple-Verbs,words
ꢆꢥ꣄ꢳꢾ,उन्ळे,உன்ளே,unl'e',unLE,unl̤ĕ,un̪ɭe,feel,உணர்,,,,Simple-Verbs,words
ꢙꢥ꣄ꢭꢾ,जन्ले,ஜன்லே,janle',janlE,janlĕ,d͡ʒən̪le,feel,உணர்,,,,Simple-Verbs,words
ꢆꢥ꣄ꢥꢵꢜ꣄,उन्नाट,உன்னாட்,unnaat',unnAT,unnāṭ,un̪n̪ɑːʈ,make to feel,உணர்,,,,Simple-Verbs,words
ꢙꢥꢵꢜ꣄,जनाट,ஜனாட்,janaat',janAT,janāṭ,d͡ʒən̪ɑːʈ,make to feel,உணர்,,,,Simple-Verbs,words
ꢤ꣄ꢫꢾꢫꢸ,ध्येयु,த்4யேயு,dhye'yu,dhyEyu,dhyĕyu,d̪ʰjeju,"decide, aim",உத்தேசி,,,,Simple-Verbs,words
ꢭꢒ꣄ꢰ꣄ꢫꢸ,लक्ष्यु,லக்ஷ்யு,lakshyu,lakSyu,lakṣyu,ləkʂju,"decide, aim",உத்தேசி,,,,Simple-Verbs,words
ꢱꢲꢵꢮ꣄ꢒꢿꢬ꣄,सहाव्केर,ஸஹாவ்கேர்,sahaavker,sahAvker,sahāvker,s̪əɦɑːʋkeːɾ,help,உதவு,,,,Simple-Verbs,words
ꢮꢶꢭꢶꢛ꣄ꢗꢶ,विलिञ्चि,விலிஞ்சி,vilinchi,viliJci,viliñci,ʋɪlɪɲt͡ʃɪ,shake off,உதறு,,,,Simple-Verbs,words
ꢆꢛ꣄ꢗꣁ ꢃꢮ꣄,उञ्चा॑ आव्,உஞ்சொ ஆவ்,uncho' aav,uJcO Av,uñcŏ āv,uɲt͡ʃo ɑːʋ,rise,உதி,,,,Simple-Verbs,words
ꢭꢵꢭ꣄,लाल्,லால்,laal,lAl,lāl,lɑːl,shed off,உதிர்,,,,Simple-Verbs,words
ꢭꢵꢡ꣄,लात्,லாத்,laat,lAt,lāt,lɑːt̪,kick,உதை,,,,Simple-Verbs,words
ꢣꣁꢨ꣄ꢨꢶ,दोब्बि,தொ3ப்3பி3,do'bbi,dObbi,dŏbbi,d̪obbɪ,push,உந்து,,,,Simple-Verbs,words
ꢧꢸꢔ꣄ꢔꢶ,फुग्गि,பு2க்3கி3,phuggi,phuggi,phuggi,pʰuggɪ,swollen,உப்பு,,,,Simple-Verbs,words
ꢧꣁꢮ꣄ꢠꢦꢥ꣄ꢒꢿꢬ꣄,फा॑व्णपन्केर,பொ2வ்ணபன்கேர்,pho'vnapanker,phOvNapanker,phŏvṇapanker,pʰoʋɳəpən̪keːɾ,treat,உபசரி,,,,Simple-Verbs,words
ꢨꢸꢣ꣄ꢣꢶ ꢱꢖ꣄ꢔꢶ,बुद्दिसङ्गि,பு3த்3தி3ஸங்கி3,buddi sangi,buddi saGgi,buddi saṅgi,bud̪d̪ɪ s̪əŋgɪ,advise,உபதேசி,,,,Simple-Verbs,words
ꢮꢮ꣄ꢬꢶ,व्व्रि,வவ்ரி,vavri,vavri,vavri,ʋəʋɾɪ,use,உபயோகி,,,,Simple-Verbs,words
ꢆꢨꢫꣂꢒ꣄ ꢒꢿꢬ꣄,उब्योक्केर्,உப3யோக்கேர்,ubayok ker,ubayok ker,ubayok ker,ubəjoːk keːɾ,use,உபயோகி,,,,Simple-Verbs,words
ꢤꢹꢮ꣄,थूव्,தூ2வ்,dhoov,dhUv,dhūv,d̪ʰuːʋ,spit,உமிழ்,,,,Simple-Verbs,words
ꢆꢛ꣄ꢗꣁ ꢡꢸꢒ꣄ꢒꢶ,उञ्चा॑ तुक्कि,உஞ்சொதுக்கி,uncho' tukki,uJcO tukki,uñcŏ tukki,uɲt͡ʃo t̪ukkɪ,lift,உயர்த்து,,,,Simple-Verbs,words
ꢔꢿꢱ꣄,गेस्,கே3ஸ்,ges,ges,ges,geːs̪,rub,உரசு,,,,Simple-Verbs,words
ꢱꣁꢭꢫꢾ,सा॑लय॑,ஸொலயெ,so'laye',sOlayE,sŏlayĕ,s̪oləje,be peel,உரி,,,,Simple-Verbs,words
ꢱꣂꢭ꣄,सोल्,ஸோல்,sol,sol,sol,s̪oːl,peel,உரி,,,,Simple-Verbs,words
ꢒꢾꢬ꣄ꢖ꣄ꢔꢵꢜ꣄,क॑रङगाट,கெருங்கா3ட்,ke'rngaat',kErGgAT,kĕrṅgāṭ,keɾŋgɑːʈ,melt,உருக்கு,,,,Simple-Verbs,words
ꢒꢾꢬꢸꢬ꣄ꢔꢾꢫ,क॑रुङक्ग॑य,கெருங்க்கெ3ய,ke'rurge'ya,kErurgEya,kĕrurgĕya,keɾuɾgejə,melt,உருகு,,,,Simple-Verbs,words
ꢤꢸꢳꢵꢜ꣄,धुळाट्,து4ளாட்,dhul'aat',dhuLAT,dhul̤āṭ,d̪ʰuɭɑːʈ,roll,உருட்டு,,,,Simple-Verbs,words
ꢬꢹꢦ꣄ ꢒꢾꢬ꣄ꢭꢾ,रूक॑र्ले,ரூப்கெர்லே,roop ke'rle',rUp kErlE,rūp kĕrlĕ,ɾuːp keɾle,figurate,உருவகி,,,,Simple-Verbs,words
ꢣꢹꢱ꣄,दूस्,தூ3ஸ்,doos,dUs,dūs,d̪uːs̪,take out,உருவு,,,,Simple-Verbs,words
ꢤꢹꢭ꣄,धूल्,தூ4ள்,dhool,dhUl,dhūl,d̪ʰuːl,roll,உருள்,,,,Simple-Verbs,words
ꢔꢾꢱꢫꢫꣁ,ग॑सयया॑,கெ3ஸயயொ,ge'sayayo',gEsayayO,gĕsayayŏ,ges̪əjəjo,be rubbed,உரை,,,,Simple-Verbs,words
ꢮꢣꢫꣁ,वदया॑,வத3யொ,vadayo',vadayO,vadayŏ,ʋəd̪əjo,tell,உரை,,,,Simple-Verbs,words
ꢱꢹꢒ꣄ꢒꢶ,चुक्कि,சுக்கி,sookki,sUkki,sūkki,s̪uːkkɪ,dry,உலர்,,,,Simple-Verbs,words
ꢱꢹꢒ꣄ꢒꢵꢜ꣄,सुक्काट,சுக்காட்,sookkaat',sUkkAT,sūkkāṭ,s̪uːkkɑːʈ,Dry up,உலர்த்து,,,,Simple-Verbs,words
ꢆꢭꢵꢱ꣄ ꢒꢿꢬ꣄,उलास्केर्,உலாஸ்கேர்,ulaas ker,ulAs ker,ulās ker,ulɑːs̪ keːɾ,wander,உலவு,,,,Simple-Verbs,words
ꢲꢸꢭ꣄ꢦ꣄ꢦꢶ,हुल्प्पि,ஹுல்ப்பி,hulppi,hulppi,hulppi,ɦulppɪ,shake,உலுக்கு,,,,Simple-Verbs,words
ꢲꢷꢭ꣄ꢦ꣄ꢦꢫꢶ ꢬꢴꢵ,हील्प्पयि र्हा,ஹுல்ப்பயிரா:,heelppayi rhaa,hIlppayi rhA,hīlppayi rhā,ɦiːlppəjɪ ɾɦɑː,be shaken,உலுங்கு,,,,Simple-Verbs,words
ꢆꢭꢫꢶ ꢬꢴꢵ,उलयि र्हा,உலயிரா:,ulayi rhaa,ulayi rhA,ulayi rhā,uləjɪ ɾɦɑː,be disordered,உலை,,,,Simple-Verbs,words
ꢆꢭꢫꢶ ꢙꢮꢵꢜ꣄,उलयिजवाट्,உலயிஜவாட்,ulayi javaat',ulayi javAT,ulayi javāṭ,uləjɪ d͡ʒəʋɑːʈ,disorder,உலை,,,,Simple-Verbs,words
ꢱꣁꢪ꣄ꢦꢸ,सा॑म्पु,ஸொம்பு,so'mpu,sOmpu,sŏmpu,s̪ompu,enjoy,உவ,,,,Simple-Verbs,words
ꢱꢵꢥ꣄ꢡꢶ,शान्ति,ஶாந்தி,saanti,sAnti,sānti,s̪ɑːn̪t̪ɪ,enjoy,உவ,,,,Simple-Verbs,words
ꢡꣂꢡ꣄ ꢱꢵ,तोत्सा,தோத் ஸா,tot saa,tot sA,tot sā,t̪oːt̪ s̪ɑː,compare,உவமி,,,,Simple-Verbs,words
ꢪꢷꢜ꣄ꢒꢥ꣄ ꢱꢿ,मीट्कन्से,மீட்கன் ஸே,meet'kan se,mITkan se,mīṭkan se,miːʈkən̪ s̪eː,be salt tasty,உவர்,,,,Simple-Verbs,words
ꢂꢞ꣄ꢞꢪ꣄ ꢦꣂꢜ꣄,अड्डम्पोट्,அட்3ட3ம் போட்,ad'd'am pot',aDDam poT,aḍḍam poṭ,əɖɖəm poːʈ,meddle,உழப்பு,,,,Simple-Verbs,words
ꢭꣂꢭ꣄ ꢦꣂꢜ꣄,लोल्पोट्,லோல்போட்,lol pot',lol poT,lol poṭ,loːl poːʈ,suffer,உழல்,,,,Simple-Verbs,words
ꢙꢸꢥ꣄ꢥꢶ,जुन्नि,ஜுன்னி,junni,junni,junni,d͡ʒun̪n̪ɪ,plough,உழு,,,,Simple-Verbs,words
ꢦꢵꢜ꣄ ꢦꣂꢜ꣄,पाट्पोट्,பாட்போட்,paat' pot',pAT poT,pāṭ poṭ,pɑːʈ poːʈ,work hard,உழை,,,,Simple-Verbs,words
ꢂꢥꢬ꣄ꢡ꣄ꢡ ꢮꢵꢡ꣄ ꢒꢿꢬ꣄,अनर्त्तवात्केर्,அனர்த்தவாத்கேர்,anartta vaat ker,anartta vAt ker,anartta vāt ker,ən̪əɾt̪t̪ə ʋɑːt̪ keːɾ,babble,உளறு,,,,Simple-Verbs,words
ꢒ꣄ꢰꢷꢠ꣄ ꢲꣁꢫꢶ ꢙꢵ,क्षईण् हा॑यि जा,க்ஷீண் ஹொயி ஜா,ksheen ho'yi jaa,kSIN hOyi jA,kṣīṇ hŏyi jā,kʂiːɳ ɦojɪ d͡ʒɑː,be destroyed like a log,உளு,,,,Simple-Verbs,words
ꢄꢥ꣄ꢒꢫꢶ ꢙꢵ,इन्कयि जा,இன்கயி ஜா,inkayi jaa,inkayi jA,inkayi jā,ɪn̪kəjɪ d͡ʒɑː,sprain,உளுக்கு,,,,Simple-Verbs,words
ꢣꢸꢒ꣄ꢒꢸ ꢦꣁꢥ꣄ꢣꢶ,दुक्कुपा॑न्दि,து3க்குபொந்தி3,dukku po'ndi,dukku pOndi,dukku pŏndi,d̪ukku pon̪d̪ɪ,worry,உளை,,,,Simple-Verbs,words
ꢥꢶꢛ꣄ꢙꢶ,निञ्जि,நிஞ்ஜி,ninji,niJji,niñji,n̪ɪɲd͡ʒɪ,sleep,உறங்கு,,,,Simple-Verbs,words
ꢚꢸꢬ꣄,झूर्,ஜு2ர்,jhur,jhur,jhur,d͡ʒʰuɾ,suck,உறிஞ்சு,,,,Simple-Verbs,words
ꢗꢸꢠ꣄ꢜꢶ,चुण्टि,சுண்டி,chunt'i,cuNTi,cuṇṭi,t͡ʃuɳʈɪ,pinch,உறுத்து,,,,Simple-Verbs,words
ꢔꢾꢬ꣄ꢙꢥꣁ ꢒꢿꢬ꣄,ग॑र्जना॑ केर्,கெ3ர்ஜனொ கேர்,ge'rjano' ker,gErjanO ker,gĕrjanŏ ker,geɾd͡ʒən̪o keːɾ,roar,உறுமு,,,,Simple-Verbs,words
ꢕꢾꢞꢶ ꢨꣂꢜ꣄,घ॑डिपोट्,கெ4டி3போட்,ghe'd'i bot',ghEDi boT,ghĕḍi boṭ,gʰeɖɪ boːʈ,freeze,உறை,,,,Simple-Verbs,words
ꢪꣁꢥ꣄ꢥꢸꢪ꣄ ꢲꢶꢨ꣄ꢨꢶ,मा॑न्नुम्हिब्बि,மொன்னும்ஹிப்3பி3,mo'nnum hibbi,mOnnum hibbi,mŏnnum hibbi,mon̪n̪um ɦɪbbɪ,get fixed in the mind,உறை,,,,Simple-Verbs,words
ꢲꢞ꣄ꢮꢶ,हड्वि,ஹட்வி,had'vi,haDvi,haḍvi,ɦəɖʋɪ,think,உன்னு,,,,Simple-Verbs,words
ꢤꣀꢬ꣄ꢫꢪ꣄ ꢣꢿ,धैर्यम्दे,தை4ர்யம்தே3,dhairyam de,dhairyam de,dhairyam de,d̪ʰəɪɾjəm d̪eː,encourage,ஊக்கு,,,,Simple-Verbs,words
ꢓꢮꢵꢜ꣄,खवाट्,க2வாட்,khavaat',khavAT,khavāṭ,kʰəʋɑːʈ,feed,ஊட்டு,,,,Simple-Verbs,words
ꢥꢴꢥ꣄ ꢚꢾꢔꢸꢜꣁ,न्हन्झ॑गुटा॑,ந:ன் ஜெ2கு3டொ3,nhan jhe'gut'o',nhan jhEguTO,nhan jhĕguṭŏ,n̪ɦən̪ d͡ʒʰeguʈo,have petty quarrel,ஊடு,,,,Simple-Verbs,words
ꢧꢹꢮ꣄,फूव्,பூ2வ்,phoov,phUv,phūv,pʰuːʋ,blow,ஊது,,,,Simple-Verbs,words
ꢚꢶꢬ꣄ꢒꢶ,झिर्कि,ஜி2ர்கி,jhirki,jhirki,jhirki,d͡ʒʰɪɾkɪ,crawl,ஊர்,,,,Simple-Verbs,words
ꢱꣂꢜ꣄,सोट्,ஸோட்,sot',soT,soṭ,s̪oːʈ,pour,ஊற்று,,,,Simple-Verbs,words
ꢆꢡ꣄ꢙꢭ꣄ ꢲꣂ,उत्जल हो,உத்ஜல் ஹோ,utjal ho,utjal ho,utjal ho,ut̪d͡ʒəl ɦoː,spring,ஊறு,,,,Simple-Verbs,words
ꢔꢵꢜ꣄,गाट,கா3ட்,gaat',gAT,gāṭ,gɑːʈ,plant,ஊன்று,,,,Simple-Verbs,words
ꢦꣂꢜ꣄ꢦꢣꢵꢳ꣄꣄ꢒꢾꢬ꣄ꢭꢿ,पोट्पदाळ्क॑रल॑,போட்பதா3ள்கெர்லே,pot'padaal'ke'rle,poTpadALkErle,poṭpadāl̤kĕrle,poːʈpəd̪ɑːɭkeɾleː,to pull stomach in,எக்கு,,,,Simple-Verbs,words
ꢪꢶꢡꢪꢶꢛ꣄ꢗꢶ ꢙꢵ,मितमिञ्चि जा,மிதமிஞ்சி ஜா,mitaminchi jaa,mitamiJci jA,mitamiñci jā,mɪt̪əmɪɲt͡ʃɪ d͡ʒɑː,over go,எகிறு,,,,Simple-Verbs,words
ꢙꢵꢔ꣄ꢬꢡꢶ ꢒꢿꢬ꣄,जाग्रति केर,ஜாக்3ரதி கேர்,jaagrati ker,jAgrati ker,jāgrati ker,d͡ʒɑːgɾət̪ɪ keːɾ,caution,எச்சரி,,,,Simple-Verbs,words
ꢂꢥ꣄ꢣꢶ,अन्दि,அந்தி3,andi,andi,andi,ən̪d̪ɪ,reach,எட்டு,,,,Simple-Verbs,words
ꢭꢥ꣄ꢣꢶ,लन्दि,லந்தி3,landi,landi,landi,lən̪d̪ɪ,reach,எட்டு,,,,Simple-Verbs,words
ꢙꢾꢫ꣄ ꢗꢿꢬ꣄,जेय चेर,ஜெய் சேர்,je'y cher,jEy cer,jĕy cer,d͡ʒej t͡ʃeːɾ,reach,எட்டு,,,,Simple-Verbs,words
ꢓꢳ꣄ꢭꢾ,खळ्ल॑,க2ள்லே,khal'le',khaLlE,khal̤lĕ,kʰəɭle,take,எடு,,,,Simple-Verbs,words
ꢓꢵꢜ꣄,खाट,கா2ட்,khaat',khAT,khāṭ,kʰɑːʈ,take,எடு,,,,Simple-Verbs,words
ꢪꣁꢮ꣄ꢙꢶ,मोव्जि,மொவ்ஜி,mo'vji,mOvji,mŏvji,moʋd͡ʒɪ,count,எண்ணு,,,,Simple-Verbs,words
ꢪꣂꢮ꣄,मोव्,மோவ்,mov,mov,mov,moːʋ,count,எண்ணு,,,,Simple-Verbs,words
ꢫꢡ꣄ꢡꢥ꣄ ꢒꢿꢬ꣄,यत्तन्केर्,யத்தன்கேர்,yattan ker,yattan ker,yattan ker,jət̪t̪ən̪ keːɾ,try,எத்தனி,,,,Simple-Verbs,words
ꢡꢶꢬꢔ꣄ ꢲꢶꢨ꣄ꢨꢶ,तिरग् हिब्बि,திரக்3 ஹிப்3பி3,tirag hibbi,tirag hibbi,tirag hibbi,t̪ɪɾəg ɦɪbbɪ,oppose,எதிர்,,,,Simple-Verbs,words
ꢆꢱꢶꢭ꣄,उसिल्,உஸிள்,usil,usil,usil,us̪ɪl,jump,எம்பு,,,,Simple-Verbs,words
ꢨꢵꢠ꣄ ꢱꣂꢜ꣄,बाण्सोट्,பா3ண்ஸோட்,baan sot',bAN soT,bāṇ soṭ,bɑːɳ s̪oːʈ,shoot,எய்,,,,Simple-Verbs,words
ꢙꢾꢳꢶ ꢙꢵ,ज॑ळिजा,ஜெளிஜா,je'l'i jaa,jELi jA,jĕl̤i jā,d͡ʒeɭɪ d͡ʒɑː,be burnt,எரி,,,,Simple-Verbs,words
ꢙꢵꢳ꣄,जाळ्,ஜாள்,jaal',jAL,jāl̤,d͡ʒɑːɭ,burn,எரி,,,,Simple-Verbs,words
ꢲꢹꢜ꣄,हूट्,ஹூட்,hoot',hUT,hūṭ,ɦuːʈ,get up,எழு,,,,Simple-Verbs,words
ꢭꢶꢒ꣄ꢒꢶ,लिक्कि,லிக்கி,likki,likki,likki,lɪkkɪ,write,எழுது,,,,Simple-Verbs,words
ꢭꢶꢓꢶ,लिखि,லிகி2,likhi,likhi,likhi,lɪkʰɪ,write,எழுது,,,,Simple-Verbs,words
ꢔꢾꢭ꣄ꢭꢭ꣄ ꢒꢿꢬ꣄,ग॑ल्लल्केर्,கெ3ல்லல்கேர்,ge'llal ker,gEllal ker,gĕllal ker,gelləl keːɾ,ridicule,எள்ளு,,,,Simple-Verbs,words
ꢮꢶꢱꢶꢬ꣄,विसिर्,விஸிர்,visir,visir,visir,ʋɪs̪ɪɾ,throw,எறி,,,,Simple-Verbs,words
ꢙꢵ,जा,ஜா,jaa,jA,jā,d͡ʒɑː,go,ஏகு,,,,Simple-Verbs,words
ꢲꢾꢡꣁ ꢦꣂꢜ꣄,ह॑ता॑ पोट,ஹெதொ போட்,he'to' pot',hEtO poT,hĕtŏ poṭ,ɦet̪o poːʈ,long for,ஏங்கு,,,,Simple-Verbs,words
ꢔꢵꢳ꣄꣄ꢞꢾ,गाळ्डे,கா3ள்டே3,gaal'd'e',gALDE,gāl̤ḍĕ,gɑːɭɖe,scold,ஏசு,,,,Simple-Verbs,words
ꢤꢾꢬ꣄ꢭꢿ,धेर्ले,தெ4ர்லே,dhe'rle,dhErle,dhĕrle,d̪ʰeɾleː,hold in hand,ஏந்து,,,,Simple-Verbs,words
